latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-21.0341,44.40397,342.48,0.38,0.43,2023-04-17,1019,N20,VIIRS,n,2.0NRT,302.5,5.95,D
-21.0809,44.46752,338.47,0.57,0.43,2023-04-17,1019,N20,VIIRS,n,2.0NRT,304.16,6.99,D
-21.14114,44.44136,340.97,0.38,0.43,2023-04-17,1019,N20,VIIRS,n,2.0NRT,298.79,5.54,D
-21.48172,44.50435,338.52,0.38,0.43,2023-04-17,1019,N20,VIIRS,n,2.0NRT,299.65,2.94,D
-21.59055,44.72639,330.44,0.56,0.43,2023-04-17,1019,N20,VIIRS,n,2.0NRT,299.57,4.42,D
-21.53841,45.39483,333.48,0.51,0.41,2023-04-17,1019,N20,VIIRS,n,2.0NRT,301.13,5.07,D
-21.5365,45.40972,332.01,0.51,0.41,2023-04-17,1019,N20,VIIRS,n,2.0NRT,299,2.64,D
-21.92775,45.15332,334.35,0.54,0.42,2023-04-17,1019,N20,VIIRS,n,2.0NRT,302.4,4.31,D
-21.9244,45.15512,337.74,0.54,0.42,2023-04-17,1019,N20,VIIRS,n,2.0NRT,304.13,6.66,D
-21.97934,45.1581,350.46,0.54,0.42,2023-04-17,1019,N20,VIIRS,n,2.0NRT,303.41,17.06,D
-21.98322,45.15867,345.34,0.54,0.42,2023-04-17,1019,N20,VIIRS,n,2.0NRT,303.24,7.58,D
-21.9091,46.17234,335.92,0.48,0.4,2023-04-17,1019,N20,VIIRS,n,2.0NRT,300.7,6.46,D
-22.15661,44.79029,332.03,0.56,0.43,2023-04-17,1019,N20,VIIRS,n,2.0NRT,300.57,3.2,D
-22.24799,44.68856,333.3,0.38,0.43,2023-04-17,1019,N20,VIIRS,l,2.0NRT,307.19,9.19,D
-22.24675,44.69884,337.69,0.57,0.43,2023-04-17,1019,N20,VIIRS,n,2.0NRT,302.15,67.83,D
-22.08516,46.13638,336.19,0.48,0.4,2023-04-17,1019,N20,VIIRS,n,2.0NRT,302.26,3.02,D
-22.29475,44.70574,335.43,0.57,0.43,2023-04-17,1019,N20,VIIRS,n,2.0NRT,301.01,5.03,D
-22.29624,44.70741,332.06,0.57,0.43,2023-04-17,1019,N20,VIIRS,n,2.0NRT,298.32,2.75,D
-22.3546,44.92784,336.8,0.56,0.43,2023-04-17,1019,N20,VIIRS,n,2.0NRT,304.45,8.89,D
-20.67403,45.07652,346.03,0.34,0.56,2023-04-18,1002,N20,VIIRS,n,2.0NRT,299.5,4.66,D
-20.087,45.45733,330.77,0.32,0.55,2023-04-18,1002,N20,VIIRS,n,2.0NRT,300.71,4.89,D
-20.08732,45.45428,367,0.32,0.55,2023-04-18,1002,N20,VIIRS,h,2.0NRT,301.85,6.59,D
-20.30081,45.34966,338.41,0.33,0.55,2023-04-18,1002,N20,VIIRS,n,2.0NRT,301.24,4.74,D
-20.23063,46.06144,333.85,0.59,0.53,2023-04-18,1002,N20,VIIRS,n,2.0NRT,300.48,4.83,D
-20.46038,45.1378,344.32,0.34,0.56,2023-04-18,1002,N20,VIIRS,n,2.0NRT,299.98,2.68,D
-20.62244,44.9046,334.68,0.35,0.57,2023-04-18,1002,N20,VIIRS,n,2.0NRT,300.23,5.35,D
-20.62209,44.90799,344.47,0.35,0.57,2023-04-18,1002,N20,VIIRS,n,2.0NRT,300.14,5.35,D
-20.62173,44.91137,332.38,0.35,0.57,2023-04-18,1002,N20,VIIRS,n,2.0NRT,297.58,4.43,D
-20.6221,44.90786,349.01,0.35,0.57,2023-04-18,1002,N20,VIIRS,n,2.0NRT,300.93,8.58,D
-20.62178,44.91124,332.15,0.35,0.57,2023-04-18,1002,N20,VIIRS,n,2.0NRT,297.83,3.62,D
-20.66251,44.92919,367,0.35,0.57,2023-04-18,1002,N20,VIIRS,h,2.0NRT,300.81,7.64,D
-20.68037,44.96265,330.39,0.35,0.57,2023-04-18,1002,N20,VIIRS,l,2.0NRT,300.48,3.87,D
-20.68003,44.96594,331.41,0.35,0.57,2023-04-18,1002,N20,VIIRS,n,2.0NRT,300.67,4.58,D
-21.47271,46.36311,339.69,0.58,0.52,2023-04-18,1002,N20,VIIRS,n,2.0NRT,294.94,8.58,D
-21.63545,45.40403,330.67,0.34,0.56,2023-04-18,1002,N20,VIIRS,n,2.0NRT,297.9,2.38,D
-21.75021,44.5906,330.64,0.38,0.59,2023-04-18,1002,N20,VIIRS,n,2.0NRT,296.49,1.82,D
-21.69302,45.24311,349.88,0.34,0.56,2023-04-18,1002,N20,VIIRS,n,2.0NRT,298.55,5.98,D
-21.89775,44.67041,354.09,0.38,0.59,2023-04-18,1002,N20,VIIRS,n,2.0NRT,300.35,4.93,D
-21.89739,44.67414,336.18,0.38,0.59,2023-04-18,1002,N20,VIIRS,n,2.0NRT,299.05,4.93,D
-21.89935,44.67526,331.11,0.38,0.59,2023-04-18,1002,N20,VIIRS,n,2.0NRT,299.52,4.85,D
-21.89969,44.67153,367,0.38,0.59,2023-04-18,1002,N20,VIIRS,h,2.0NRT,301.76,4.85,D
-22.06207,44.65117,333.08,0.38,0.59,2023-04-18,1002,N20,VIIRS,n,2.0NRT,298.02,2,D
-22.19735,44.57384,338.06,0.39,0.59,2023-04-18,1002,N20,VIIRS,n,2.0NRT,299.1,4.42,D
-22.26457,44.63186,333.49,0.38,0.59,2023-04-18,1002,N20,VIIRS,n,2.0NRT,298.05,4.64,D
-22.27902,44.77198,347.94,0.38,0.58,2023-04-18,1002,N20,VIIRS,n,2.0NRT,299.14,5.79,D
-22.32278,45.14784,335.64,0.36,0.57,2023-04-18,1002,N20,VIIRS,n,2.0NRT,299.25,4.16,D
-22.32806,45.14846,340.45,0.36,0.57,2023-04-18,1002,N20,VIIRS,n,2.0NRT,300.54,4.16,D
-20.67924,45.0771,367,0.34,0.56,2023-04-18,1002,N20,VIIRS,h,2.0NRT,301.86,4.66,D
-20.63554,45.87286,330.27,0.61,0.53,2023-04-18,1002,N20,VIIRS,n,2.0NRT,301.13,3.37,D
-20.89987,44.94508,344,0.35,0.57,2023-04-18,1002,N20,VIIRS,n,2.0NRT,300.43,3.94,D
-20.91785,45.19335,335.49,0.34,0.56,2023-04-18,1002,N20,VIIRS,n,2.0NRT,299.86,2.4,D
-20.95939,45.03864,342.81,0.35,0.57,2023-04-18,1002,N20,VIIRS,n,2.0NRT,297.78,3.15,D
-20.96327,45.05281,341.2,0.35,0.57,2023-04-18,1002,N20,VIIRS,n,2.0NRT,301.16,9.52,D
-20.96294,45.05621,367,0.35,0.57,2023-04-18,1002,N20,VIIRS,h,2.0NRT,301.13,7.69,D
-21.00992,44.63196,332.15,0.37,0.58,2023-04-18,1002,N20,VIIRS,n,2.0NRT,298.2,2.48,D
-20.96782,45.06024,333.65,0.35,0.57,2023-04-18,1002,N20,VIIRS,n,2.0NRT,302.95,7.69,D
-21.02815,44.61232,367,0.37,0.58,2023-04-18,1002,N20,VIIRS,h,2.0NRT,299.57,6.45,D
-21.03353,44.61298,334.18,0.37,0.58,2023-04-18,1002,N20,VIIRS,n,2.0NRT,297.98,6.45,D
-21.05649,44.43448,333.37,0.38,0.59,2023-04-18,1002,N20,VIIRS,n,2.0NRT,296.16,1.91,D
-21.08731,44.40136,337.7,0.39,0.59,2023-04-18,1002,N20,VIIRS,n,2.0NRT,297.05,3.19,D
-21.02567,45.012,335.29,0.35,0.57,2023-04-18,1002,N20,VIIRS,n,2.0NRT,299.38,1.8,D
-21.08827,44.40423,339.39,0.39,0.59,2023-04-18,1002,N20,VIIRS,n,2.0NRT,295.79,2.74,D
-20.96092,46.39294,330.87,0.57,0.52,2023-04-18,1002,N20,VIIRS,n,2.0NRT,297.39,3.62,D
-21.12026,44.91776,330.33,0.36,0.57,2023-04-18,1002,N20,VIIRS,n,2.0NRT,299.12,1.84,D
-20.97527,46.39482,337.38,0.57,0.52,2023-04-18,1002,N20,VIIRS,n,2.0NRT,297.69,5.68,D
-21.6281,44.40362,344.67,0.39,0.59,2023-04-18,1002,N20,VIIRS,n,2.0NRT,298.07,3.54,D
-21.62837,44.40345,342.42,0.39,0.59,2023-04-18,1002,N20,VIIRS,n,2.0NRT,298.39,4.25,D
-22.31999,44.62596,328.36,0.78,0.78,2023-04-18,1142,N20,VIIRS,n,2.0NRT,292.48,6.81,D
-21.07534,46.30458,330.47,0.59,0.7,2023-04-19,0941,N20,VIIRS,n,2.0NRT,292.13,3.7,D
-22.27773,45.44691,327.67,0.69,0.74,2023-04-19,0941,N20,VIIRS,n,2.0NRT,288.74,1.47,D
-22.27781,45.44669,327.32,0.69,0.74,2023-04-19,0941,N20,VIIRS,n,2.0NRT,289.12,3.55,D
-21.07513,46.3044,331.36,0.59,0.7,2023-04-19,0941,N20,VIIRS,n,2.0NRT,292.4,4.28,D
-22.17463,44.70719,339.76,0.77,0.77,2023-04-19,0941,N20,VIIRS,n,2.0NRT,290.68,7.44,D
-22.16748,44.70623,341.07,0.77,0.77,2023-04-19,0941,N20,VIIRS,n,2.0NRT,291.68,9.74,D
-20.73285,45.61892,330.92,0.65,0.73,2023-04-19,0943,N20,VIIRS,n,2.0NRT,292.55,5.86,D
-20.73579,45.61879,340.08,0.65,0.73,2023-04-19,0943,N20,VIIRS,n,2.0NRT,293.05,6.38,D
-20.82355,44.40078,332.83,0.78,0.78,2023-04-19,0943,N20,VIIRS,n,2.0NRT,290.57,5.08,D
-20.8281,44.40324,329.35,0.78,0.78,2023-04-19,0943,N20,VIIRS,n,2.0NRT,290.61,6.39,D
-22.1105,44.68547,341.22,0.41,0.61,2023-04-19,1121,N20,VIIRS,n,2.0NRT,296.26,5.86,D
-22.11805,44.70375,333.52,0.41,0.61,2023-04-19,1121,N20,VIIRS,n,2.0NRT,296.7,6.03,D
-22.13227,44.66627,341.27,0.41,0.6,2023-04-19,1121,N20,VIIRS,n,2.0NRT,294.49,5.55,D
-21.02848,44.6717,341.86,0.43,0.62,2023-04-19,1123,N20,VIIRS,n,2.0NRT,292.62,4.22,D
-21.65,45.32529,336.75,0.46,0.63,2023-04-19,1123,N20,VIIRS,n,2.0NRT,296.34,3.52,D
-22.00106,44.48263,330.52,0.4,0.6,2023-04-19,1123,N20,VIIRS,n,2.0NRT,294.92,2.31,D
-20.17423,44.92294,351.45,0.46,0.64,2023-04-19,1123,N20,VIIRS,n,2.0NRT,291.6,11.11,D
-20.17806,44.92698,350.94,0.46,0.64,2023-04-19,1123,N20,VIIRS,n,2.0NRT,293.43,9.98,D
-20.11394,45.26346,333.25,0.49,0.65,2023-04-19,1123,N20,VIIRS,n,2.0NRT,293.3,7.45,D
-20.08176,45.45962,333.78,0.5,0.66,2023-04-19,1123,N20,VIIRS,n,2.0NRT,294.58,3.78,D
-20.37548,44.61433,344.85,0.44,0.62,2023-04-19,1123,N20,VIIRS,n,2.0NRT,294.91,5.63,D
-20.39985,44.55871,333.95,0.44,0.62,2023-04-19,1123,N20,VIIRS,n,2.0NRT,293.88,4.48,D
-20.36733,44.75874,332.34,0.45,0.63,2023-04-19,1123,N20,VIIRS,n,2.0NRT,294.13,5.9,D
-20.23,46.04431,345.71,0.54,0.68,2023-04-19,1123,N20,VIIRS,n,2.0NRT,295.38,8.23,D
-20.22767,46.04291,331.49,0.54,0.68,2023-04-19,1123,N20,VIIRS,n,2.0NRT,294.67,6.16,D
-20.23398,46.04389,338.55,0.54,0.68,2023-04-19,1123,N20,VIIRS,n,2.0NRT,292.54,6.16,D
-20.79526,44.4093,367,0.42,0.61,2023-04-19,1123,N20,VIIRS,h,2.0NRT,295.83,13.22,D
-20.8296,44.41327,367,0.42,0.61,2023-04-19,1123,N20,VIIRS,h,2.0NRT,293.87,8.74,D
-20.8325,44.41467,367,0.42,0.61,2023-04-19,1123,N20,VIIRS,h,2.0NRT,294.36,8.52,D
-20.90004,44.92031,367,0.45,0.63,2023-04-19,1123,N20,VIIRS,h,2.0NRT,294.58,8.64,D
-20.90962,44.9044,349.36,0.45,0.63,2023-04-19,1123,N20,VIIRS,n,2.0NRT,293.6,5.69,D
-21.09385,44.97381,367,0.45,0.63,2023-04-19,1123,N20,VIIRS,h,2.0NRT,295.41,10.15,D
-22.22132,44.62499,341.11,0.41,0.45,2023-04-20,1104,N20,VIIRS,n,2.0NRT,303.36,8.01,D
-22.25368,45.15931,334.67,0.44,0.46,2023-04-20,1104,N20,VIIRS,n,2.0NRT,300.27,2.69,D
-22.2858,45.49635,333.12,0.46,0.47,2023-04-20,1104,N20,VIIRS,n,2.0NRT,295.95,3.32,D
-20.08822,45.27211,331.89,0.49,0.49,2023-04-20,1104,N20,VIIRS,n,2.0NRT,297.1,4.3,D
-19.9473,46.22539,331.04,0.57,0.52,2023-04-20,1104,N20,VIIRS,n,2.0NRT,295.9,4.46,D
-21.07991,44.96127,339.87,0.45,0.47,2023-04-20,1104,N20,VIIRS,n,2.0NRT,297.52,2.84,D
-20.28615,45.37503,338.15,0.49,0.49,2023-04-20,1104,N20,VIIRS,n,2.0NRT,298.57,4.66,D
-20.29735,46.13441,333.07,0.55,0.51,2023-04-20,1104,N20,VIIRS,n,2.0NRT,297.97,5.22,D
-20.53745,44.99913,333.79,0.46,0.47,2023-04-20,1104,N20,VIIRS,n,2.0NRT,297.27,1.72,D
-20.33935,46.32159,340.12,0.57,0.52,2023-04-20,1104,N20,VIIRS,n,2.0NRT,294.41,15.48,D
-20.67624,45.05575,340.45,0.46,0.47,2023-04-20,1104,N20,VIIRS,n,2.0NRT,298.45,3.9,D
-20.77153,45.07983,330.77,0.46,0.47,2023-04-20,1104,N20,VIIRS,n,2.0NRT,299.05,5.59,D
-20.80444,45.04988,330.85,0.46,0.47,2023-04-20,1104,N20,VIIRS,n,2.0NRT,300.01,5.26,D
-20.80186,45.06318,341.06,0.46,0.47,2023-04-20,1104,N20,VIIRS,n,2.0NRT,300.45,5.55,D
-21.32628,44.49289,340.41,0.42,0.45,2023-04-20,1104,N20,VIIRS,n,2.0NRT,298.24,10.1,D
-21.13513,45.75588,339.96,0.5,0.49,2023-04-20,1104,N20,VIIRS,n,2.0NRT,299.58,3.52,D
-21.35912,44.77591,331.63,0.43,0.46,2023-04-20,1104,N20,VIIRS,n,2.0NRT,296.29,4.92,D
-21.44861,44.40213,346.13,0.41,0.45,2023-04-20,1104,N20,VIIRS,n,2.0NRT,301.14,4.65,D
-21.45272,44.40298,356.16,0.41,0.45,2023-04-20,1104,N20,VIIRS,n,2.0NRT,303.29,9.66,D
-21.38337,45.48464,330.6,0.48,0.48,2023-04-20,1104,N20,VIIRS,n,2.0NRT,297.83,1.83,D
-21.34273,46.14364,334.98,0.53,0.5,2023-04-20,1104,N20,VIIRS,n,2.0NRT,298.04,3.12,D
-21.694,45.24136,331.58,0.46,0.47,2023-04-20,1104,N20,VIIRS,n,2.0NRT,299.09,4.09,D
-21.6955,45.24147,335.26,0.46,0.47,2023-04-20,1104,N20,VIIRS,n,2.0NRT,300.13,4.81,D
-21.98005,44.72401,333.63,0.42,0.45,2023-04-20,1104,N20,VIIRS,n,2.0NRT,300.48,2.44,D
-21.89633,45.37041,340.84,0.46,0.47,2023-04-20,1104,N20,VIIRS,n,2.0NRT,299.98,5.3,D
-21.89672,45.37371,337.05,0.46,0.47,2023-04-20,1104,N20,VIIRS,n,2.0NRT,297.09,5.82,D
-22.09188,44.75556,335.24,0.42,0.45,2023-04-20,1104,N20,VIIRS,n,2.0NRT,301.26,3.91,D
-20.90872,45.79821,336.53,0.51,0.49,2023-04-20,1104,N20,VIIRS,n,2.0NRT,295.97,5.62,D
-21.88901,45.94782,340.19,0.5,0.49,2023-04-20,1104,N20,VIIRS,n,2.0NRT,297.82,5.29,D
-21.88987,45.95092,337.05,0.5,0.49,2023-04-20,1104,N20,VIIRS,n,2.0NRT,297.43,4.12,D
-21.69703,45.23521,330.42,0.41,0.37,2023-04-21,1045,N20,VIIRS,n,2.0NRT,297.87,1.7,D
-21.68806,45.29017,342.92,0.41,0.37,2023-04-21,1045,N20,VIIRS,n,2.0NRT,299.28,6.13,D
-21.8156,45.15305,330.56,0.4,0.37,2023-04-21,1045,N20,VIIRS,l,2.0NRT,302.02,1.74,D
-21.90438,44.70906,336.08,0.39,0.37,2023-04-21,1045,N20,VIIRS,n,2.0NRT,305.55,3.16,D
-21.99301,44.61934,335.2,0.39,0.36,2023-04-21,1045,N20,VIIRS,l,2.0NRT,305.79,2.94,D
-21.99241,44.62312,340.73,0.39,0.36,2023-04-21,1045,N20,VIIRS,n,2.0NRT,306.44,2.94,D
-21.99575,44.62373,344.43,0.39,0.36,2023-04-21,1045,N20,VIIRS,n,2.0NRT,307.78,4.69,D
-22.06752,44.66043,331.87,0.39,0.36,2023-04-21,1045,N20,VIIRS,n,2.0NRT,304.63,2.22,D
-22.07822,44.98145,332.15,0.4,0.37,2023-04-21,1045,N20,VIIRS,n,2.0NRT,303.7,2.92,D
-21.87256,46.23128,333.17,0.44,0.38,2023-04-21,1045,N20,VIIRS,n,2.0NRT,300.91,2.95,D
-22.14665,44.68264,345.06,0.39,0.36,2023-04-21,1045,N20,VIIRS,n,2.0NRT,301.88,2.2,D
-22.14865,44.68274,339.22,0.39,0.36,2023-04-21,1045,N20,VIIRS,n,2.0NRT,302.47,0.87,D
-22.14979,44.95455,338.47,0.4,0.37,2023-04-21,1045,N20,VIIRS,n,2.0NRT,304.47,3,D
-22.2068,44.72846,330.01,0.39,0.36,2023-04-21,1045,N20,VIIRS,n,2.0NRT,299.38,4.63,D
-22.23345,45.17327,343.32,0.4,0.37,2023-04-21,1045,N20,VIIRS,n,2.0NRT,303.9,4.11,D
-22.1717,45.63577,331.61,0.41,0.37,2023-04-21,1045,N20,VIIRS,n,2.0NRT,298.42,2.07,D
-21.18418,44.76535,331.92,0.4,0.37,2023-04-21,1045,N20,VIIRS,n,2.0NRT,300.88,1.96,D
-19.94971,44.89128,336.59,0.41,0.37,2023-04-21,1045,N20,VIIRS,n,2.0NRT,297.6,4.43,D
-19.91211,45.13971,330.11,0.42,0.37,2023-04-21,1045,N20,VIIRS,n,2.0NRT,302.57,2.6,D
-20.01171,44.89851,332.49,0.41,0.37,2023-04-21,1045,N20,VIIRS,l,2.0NRT,302.89,2.73,D
-19.90792,45.85268,342.95,0.44,0.38,2023-04-21,1045,N20,VIIRS,n,2.0NRT,302.89,7.82,D
-19.90722,45.85683,332.49,0.44,0.38,2023-04-21,1045,N20,VIIRS,n,2.0NRT,300.36,7.82,D
-20.10222,44.795,343.1,0.41,0.37,2023-04-21,1045,N20,VIIRS,n,2.0NRT,301.76,7.31,D
-20.10561,44.79562,347.27,0.41,0.37,2023-04-21,1045,N20,VIIRS,n,2.0NRT,303.63,8.7,D
-20.02201,45.58347,331.42,0.43,0.38,2023-04-21,1045,N20,VIIRS,l,2.0NRT,301.62,2.13,D
-20.35064,44.54013,332.26,0.4,0.37,2023-04-21,1045,N20,VIIRS,n,2.0NRT,301.36,1.32,D
-20.36657,44.52732,332.39,0.4,0.37,2023-04-21,1045,N20,VIIRS,n,2.0NRT,302.1,3.05,D
-20.40275,44.64782,330.11,0.4,0.37,2023-04-21,1045,N20,VIIRS,n,2.0NRT,299.92,1.85,D
-20.63008,44.85066,337.81,0.4,0.37,2023-04-21,1045,N20,VIIRS,n,2.0NRT,302.87,3.17,D
-20.56348,45.40551,335.16,0.42,0.38,2023-04-21,1045,N20,VIIRS,n,2.0NRT,301.74,4.87,D
-20.54278,45.94038,331.48,0.44,0.38,2023-04-21,1045,N20,VIIRS,n,2.0NRT,299.07,3.93,D
-20.78124,44.95465,331.89,0.41,0.37,2023-04-21,1045,N20,VIIRS,n,2.0NRT,301.47,2,D
-20.86854,44.49676,342.19,0.4,0.37,2023-04-21,1045,N20,VIIRS,n,2.0NRT,304.79,11.22,D
-20.86793,44.50056,332.38,0.4,0.37,2023-04-21,1045,N20,VIIRS,n,2.0NRT,299.94,2.46,D
-20.82,44.82238,334.32,0.4,0.37,2023-04-21,1045,N20,VIIRS,n,2.0NRT,303.75,3.09,D
-21.10492,45.05723,338.38,0.41,0.37,2023-04-21,1045,N20,VIIRS,n,2.0NRT,302.41,3.76,D
-21.10429,45.06112,333.68,0.41,0.37,2023-04-21,1045,N20,VIIRS,n,2.0NRT,302.56,3.76,D
-21.12322,45.03248,334.02,0.4,0.37,2023-04-21,1045,N20,VIIRS,n,2.0NRT,296.81,1.8,D
-21.03366,45.78407,331.34,0.43,0.38,2023-04-21,1045,N20,VIIRS,l,2.0NRT,302.83,3.86,D
-21.27963,44.67686,336.44,0.4,0.37,2023-04-21,1045,N20,VIIRS,n,2.0NRT,300.93,2.84,D
-21.26565,44.78448,348.46,0.4,0.37,2023-04-21,1045,N20,VIIRS,n,2.0NRT,305.7,7.77,D
-21.33788,45.7475,336.58,0.42,0.38,2023-04-21,1045,N20,VIIRS,n,2.0NRT,303.1,4.93,D
-21.53657,45.42112,344.48,0.41,0.37,2023-04-21,1045,N20,VIIRS,n,2.0NRT,301.21,8.95,D
-21.58706,45.41423,332.75,0.41,0.37,2023-04-21,1045,N20,VIIRS,n,2.0NRT,299.86,2.48,D
-21.69527,45.01025,331.55,0.4,0.37,2023-04-21,1045,N20,VIIRS,n,2.0NRT,300.92,1.91,D
-21.69279,45.21828,341.69,0.41,0.37,2023-04-21,1045,N20,VIIRS,n,2.0NRT,301.81,10.47,D
-22.38365,45.12877,335.12,0.45,0.39,2023-04-22,1026,N20,VIIRS,n,2.0NRT,304.33,6.66,D
-22.28842,44.46264,333.44,0.49,0.4,2023-04-22,1026,N20,VIIRS,n,2.0NRT,303.36,4.78,D
-21.66638,45.31955,332.92,0.44,0.38,2023-04-22,1026,N20,VIIRS,n,2.0NRT,281.04,4.03,D
-21.12941,44.48966,332.51,0.47,0.4,2023-04-22,1026,N20,VIIRS,n,2.0NRT,297.2,1.51,D
-21.16426,44.90192,334.65,0.45,0.39,2023-04-22,1026,N20,VIIRS,n,2.0NRT,292.7,2.53,D
-21.02925,46.38763,333.54,0.4,0.37,2023-04-22,1026,N20,VIIRS,n,2.0NRT,300.9,2.73,D
-21.03264,46.38818,331.79,0.4,0.37,2023-04-22,1026,N20,VIIRS,n,2.0NRT,301.12,2.73,D
-21.27875,44.96329,346.58,0.45,0.39,2023-04-22,1026,N20,VIIRS,n,2.0NRT,290.82,9.34,D
-21.29065,44.95628,332.75,0.45,0.39,2023-04-22,1026,N20,VIIRS,n,2.0NRT,297.85,3.25,D
-21.22121,45.80048,330.56,0.42,0.38,2023-04-22,1026,N20,VIIRS,l,2.0NRT,301.36,2.66,D
-21.2976,46.04965,333.91,0.41,0.37,2023-04-22,1026,N20,VIIRS,n,2.0NRT,297.26,4.24,D
-21.30014,46.05335,333.45,0.41,0.37,2023-04-22,1026,N20,VIIRS,n,2.0NRT,297.23,4.62,D
-21.70038,45.22881,343.78,0.44,0.39,2023-04-22,1026,N20,VIIRS,n,2.0NRT,288.04,7.11,D
-21.85641,46.21819,335.35,0.41,0.37,2023-04-22,1026,N20,VIIRS,n,2.0NRT,293.08,2.5,D
-22.00682,45.14113,340.37,0.45,0.39,2023-04-22,1026,N20,VIIRS,n,2.0NRT,300.31,5.29,D
-21.89104,46.14612,333.79,0.41,0.37,2023-04-22,1026,N20,VIIRS,n,2.0NRT,278.12,3.49,D
-22.07911,44.79008,339.44,0.47,0.4,2023-04-22,1026,N20,VIIRS,n,2.0NRT,305.03,3.61,D
-22.06262,44.97005,332.97,0.46,0.39,2023-04-22,1026,N20,VIIRS,n,2.0NRT,303.29,2.13,D
-22.12659,44.57169,335.5,0.48,0.4,2023-04-22,1026,N20,VIIRS,n,2.0NRT,300.52,3.76,D
-22.13695,44.71766,334.4,0.47,0.4,2023-04-22,1026,N20,VIIRS,n,2.0NRT,304.96,1.75,D
-21.9455,46.15407,346.8,0.41,0.37,2023-04-22,1026,N20,VIIRS,n,2.0NRT,277.73,6.47,D
-22.1452,44.82636,344.97,0.47,0.39,2023-04-22,1026,N20,VIIRS,n,2.0NRT,306.89,8.07,D
-22.14567,44.93579,332.22,0.46,0.39,2023-04-22,1026,N20,VIIRS,n,2.0NRT,304.2,2.42,D
-22.20636,44.70035,333.94,0.47,0.4,2023-04-22,1026,N20,VIIRS,n,2.0NRT,304.38,5.45,D
-20.82534,46.10499,332.97,0.41,0.37,2023-04-22,1028,N20,VIIRS,l,2.0NRT,305.21,2.38,D
-20.87081,45.80804,334.72,0.42,0.37,2023-04-22,1028,N20,VIIRS,n,2.0NRT,304.11,2.71,D
-20.87314,45.81656,345.73,0.42,0.37,2023-04-22,1028,N20,VIIRS,n,2.0NRT,305.41,4.96,D
-20.8316,46.11001,330.62,0.41,0.37,2023-04-22,1028,N20,VIIRS,n,2.0NRT,305.26,3.64,D
-20.83501,46.11058,342.15,0.41,0.37,2023-04-22,1028,N20,VIIRS,n,2.0NRT,306.08,3.64,D
-21.10978,44.43992,339.9,0.47,0.4,2023-04-22,1028,N20,VIIRS,n,2.0NRT,294.55,3.96,D
-20.98159,45.40451,337.46,0.43,0.38,2023-04-22,1028,N20,VIIRS,n,2.0NRT,299.85,2.91,D
-20.87201,45.82458,333.67,0.42,0.37,2023-04-22,1028,N20,VIIRS,n,2.0NRT,303.08,5.86,D
-19.90041,45.03774,347.43,0.44,0.38,2023-04-22,1028,N20,VIIRS,n,2.0NRT,300.81,12.53,D
-19.96969,44.95357,334.68,0.44,0.38,2023-04-22,1028,N20,VIIRS,n,2.0NRT,299.94,2.82,D
-19.98946,44.88774,333.31,0.44,0.39,2023-04-22,1028,N20,VIIRS,n,2.0NRT,302.77,2.2,D
-20.02493,44.89314,344.45,0.44,0.39,2023-04-22,1028,N20,VIIRS,n,2.0NRT,300.79,19.32,D
-20.0705,44.79058,338,0.45,0.39,2023-04-22,1028,N20,VIIRS,n,2.0NRT,294.2,3.59,D
-19.96102,46.21296,340.48,0.4,0.37,2023-04-22,1028,N20,VIIRS,n,2.0NRT,299.78,11.34,D
-20.1459,45.27212,334,0.43,0.38,2023-04-22,1028,N20,VIIRS,n,2.0NRT,299.08,3.6,D
-20.14534,45.27621,332.05,0.43,0.38,2023-04-22,1028,N20,VIIRS,n,2.0NRT,298.21,3.6,D
-20.12984,45.98785,333.11,0.41,0.37,2023-04-22,1028,N20,VIIRS,n,2.0NRT,299.19,2.87,D
-20.38055,44.52449,331.07,0.46,0.39,2023-04-22,1028,N20,VIIRS,n,2.0NRT,293.24,2.21,D
-20.37535,44.61813,330.69,0.46,0.39,2023-04-22,1028,N20,VIIRS,n,2.0NRT,297.62,2.66,D
-20.25866,45.89124,335.05,0.41,0.37,2023-04-22,1028,N20,VIIRS,n,2.0NRT,300.19,2.36,D
-20.24957,46.3219,330.92,0.4,0.37,2023-04-22,1028,N20,VIIRS,n,2.0NRT,299.6,3,D
-20.5359,44.7023,350.08,0.46,0.39,2023-04-22,1028,N20,VIIRS,n,2.0NRT,301.97,10.58,D
-20.48256,45.71005,337.64,0.42,0.37,2023-04-22,1028,N20,VIIRS,n,2.0NRT,305.03,5.21,D
-20.66505,45.08466,340.02,0.44,0.38,2023-04-22,1028,N20,VIIRS,n,2.0NRT,297.2,4.02,D
-20.76984,44.92217,343.08,0.45,0.39,2023-04-22,1028,N20,VIIRS,n,2.0NRT,299.16,7.3,D
-20.76926,44.92648,330.74,0.45,0.39,2023-04-22,1028,N20,VIIRS,n,2.0NRT,297.87,2.55,D
-20.92188,44.54008,332.29,0.47,0.39,2023-04-22,1028,N20,VIIRS,n,2.0NRT,294.07,4.02,D
-20.9951,44.57699,349.16,0.47,0.39,2023-04-22,1028,N20,VIIRS,n,2.0NRT,296.44,9.79,D
-20.99873,44.57755,341.28,0.47,0.39,2023-04-22,1028,N20,VIIRS,n,2.0NRT,295.26,7.15,D
